file,status,page_count,text_extractable,first_chars
Jaswant_Singh_vs_The_State_Of_Chhattisgarh_on_13_January_2023_1.PDF,ok,4,True,"Jaswant Singh vs The State Of Chhattisgarh on 13 January,
2023
Author: Bela M. Trivedi
Bench: Bela M"
Javed_Shaukat_Ali_Qureshi_vs_The_State_Of_Gujarat_on_13_September_2023_1.PDF,ok,9,True,"Javed Shaukat Ali Qureshi vs The State Of Gujarat on 13
September, 2023
Author: Abhay S. Oka
Bench: "
Jini_Dhanrajgir_vs_Shibu_Mathew_And_Anr_Etc_Etc_on_16_May_2023_1.PDF,ok,10,True,"Jini Dhanrajgir vs Shibu Mathew And Anr. Etc. Etc. on 16 May,
2023
Author: Dipankar Datta
Bench: Dip"
Jitendra_Kumar_Rode_vs_Union_Of_India_on_24_April_2023_1.PDF,ok,11,True,"Jitendra Kumar Rode vs Union Of India on 24 April, 2023
Author: Sanjay Karol
Bench: B.R. Gavai, Sanj"
Jitendra_Nath_Mishra_vs_State_Of_Uttar_Pradesh_on_2_June_2023_1.PDF,ok,4,True,"Jitendra Nath Mishra vs State Of Uttar Pradesh on 2 June, 2023
Author: Dipankar Datta
Bench: Pankaj "
Judgebir_Singh_Jasbir_Singh_Samra_vs_National_Investigation_Agency_on_1_May_2023_1.PDF,ok,35,True,"Judgebir Singh @ Jasbir Singh Samra @ ... vs National
Investigation Agency on 1 May, 2023
Author: Dh"
Juhru_vs_Karim_on_21_February_2023_1.PDF,ok,7,True,"Juhru vs Karim on 21 February, 2023
Author: Surya Kant
Bench: J.K. Maheshwari, Surya Kant
          "
K_C_Cinema_Corret_Name_K_C_Theatre_vs_The_State_Of_Jammu_And_Kashmir_on_3_January_2023_1.PDF,ok,10,True,"K.C. Cinema (Corret Name K.C. Theatre) vs The State Of Jammu
And Kashmir on 3 January, 2023
Bench: P"
K_C_Ninan_vs_Kerala_State_Electricity_Board_Ors_on_19_May_2023_1.PDF,ok,108,True,"K.C. Ninan vs Kerala State Electricity Board & Ors. on 19 May,
2023
Bench: Pamidighantam Sri Narasim"
K_Hymavathi_vs_The_State_Of_Andhra_Pradesh_on_6_September_2023_1.PDF,ok,7,True,"K. Hymavathi vs The State Of Andhra Pradesh on 6 September,
2023
Author: A.S. Bopanna
Bench: Prashan"
K_L_Suneja_vs_Dr_Mrs_Manjeet_Kaur_Monga_D_on_31_January_2023_1.PDF,ok,13,True,"K. L. Suneja vs Dr. (Mrs.) Manjeet Kaur Monga (D) ... on 31
January, 2023
Author: S. Ravindra Bhat
B"
K_L_Swamy_vs_The_Commissioner_Of_Income_Tax_on_13_January_2023_1.PDF,ok,17,True,"K.L. Swamy vs The Commissioner Of Income Tax on 13 January,
2023
Author: M.R. Shah
Bench: C.T. Ravik"
K_Sreedhar_vs_M_S_Raus_Constructions_Pvt_Ltd_on_5_January_2023_1.PDF,ok,9,True,"K. Sreedhar vs M/S Raus Constructions Pvt. Ltd. on 5 January,
2023
Author: M.R. Shah
Bench: M.M. Sun"
Kailash_Vijayvargiya_vs_Rajlakshmi_Chaudhuri_on_4_May_2023_1.PDF,ok,25,True,"Kailash Vijayvargiya vs Rajlakshmi Chaudhuri on 4 May, 2023
Author: M.R. Shah
Bench: M.R. Shah, C.T."
Kamal_Prasad_vs_State_Of_M_P_Now_Chhattisgarh_on_10_October_2023_1.PDF,ok,7,True,"Kamal Prasad vs State Of M.P. (Now Chhattisgarh) on 10
October, 2023
Author: Sanjay Karol
Bench: Hri"
Kamukayi_vs_Union_Of_India_on_16_May_2023_1.PDF,ok,8,True,"Kamukayi vs Union Of India on 16 May, 2023
Author: J.K. Maheshwari
Bench: J.K. Maheshwari, Surya Kan"
Kanimozhi_Karunanidhi_vs_A_Santhana_Kumar_on_4_May_2023_1.PDF,ok,20,True,"Kanimozhi Karunanidhi vs A. Santhana Kumar on 4 May, 2023
Author: Bela M. Trivedi
Bench: Bela M. Tri"
Karan_Faitya_vs_The_State_Of_Madhya_Pradesh_on_3_March_2023_1.PDF,ok,14,True,"Karan @ Faitya vs The State Of Madhya Pradesh on 3 March,
2023
Author: Vikram Nath
Bench: Sanjay Kar"
Karnataka_State_Electronics_vs_Kumaon_Entertainment_And_on_5_October_2023_1.PDF,ok,12,True,"Karnataka State Electronics ... vs Kumaon Entertainment And ...
on 5 October, 2023
Author: Vikram Na"
Kaushal_Kishor_vs_The_State_Of_Uttar_Pradesh_Govt_Of_U_P_on_3_January_2023_1.PDF,ok,139,True,"Kaushal Kishor vs The State Of Uttar Pradesh Govt. Of U.P. ...
on 3 January, 2023
Author: V. Ramasub"
Kekhriesatuo_Tep_vs_National_Investigation_Agency_on_12_April_2023_1.PDF,ok,5,True,"Kekhriesatuo Tep vs National Investigation Agency on 12 April,
2023
Author: B.R. Gavai
Bench: Sanjay"
Kerala_State_Co_Operative_vs_The_Assessing_Officer_Trivandrum_on_14_September_2023_1.PDF,ok,35,True,"Kerala State Co-Operative ... vs The Assessing Officer,
Trivandrum on 14 September, 2023
Author: B.V"
Kishan_Chand_Jain_vs_Union_Of_India_on_17_August_2023_1.PDF,ok,12,True,"Kishan Chand Jain vs Union Of India on 17 August, 2023
Author: Pamidighantam Sri Narasimha
Bench: Pa"
Kishor_Balkrishna_Nand_vs_The_State_Of_Maharashtra_on_2_August_2023_1.PDF,ok,3,True,"Kishor Balkrishna Nand vs The State Of Maharashtra on 2
August, 2023
                               "
Konkan_Railway_Corporation_Limited_vs_Chenab_Bridge_Project_Undertaking_on_17_August_2023_1.PDF,ok,11,True,"Konkan Railway Corporation Limited vs Chenab Bridge Project
Undertaking on 17 August, 2023
Author: P"
Kotak_Mahindra_Bank_Limited_vs_Commissioner_Of_Income_Tax_Bangalore_on_25_September_2023_1.PDF,ok,17,True,"Kotak Mahindra Bank Limited vs Commissioner Of Income Tax
Bangalore on 25 September, 2023
Author: B."
Kotak_Mahindra_Bank_Limited_vs_Girnar_Corrugators_Pvt_Ltd_on_5_January_2023_1.PDF,ok,7,True,"Kotak Mahindra Bank Limited vs Girnar Corrugators Pvt. Ltd. on
5 January, 2023
Author: M.R. Shah
Ben"
Kunti_vs_The_State_Of_Uttar_Pradesh_on_3_May_2023_1.PDF,ok,4,True,"Kunti vs The State Of Uttar Pradesh on 3 May, 2023
Author: Sanjay Karol
Bench: B.R. Gavai, Vikram Na"
L_R_Patil_vs_The_Gulbarga_University_Gulbarga_on_4_September_2023_1.PDF,ok,8,True,"L.R.Patil vs The Gulbarga University Gulbarga on 4 September,
2023
Author: J.K. Maheshwari
Bench: J."
Land_And_Building_Department_Thr_vs_Attro_Devi_on_11_April_2023_1.PDF,ok,6,True,"Land And Building Department Thr. ... vs Attro Devi on 11 April,
2023
Author: Rajesh Bindal
Bench: A"
M_K_Rajagopalan_vs_Dr_Periasamy_Palani_Gounder_on_3_May_2023_1.PDF,ok,97,True,"M.K. Rajagopalan vs Dr. Periasamy Palani Gounder on 3 May,
2023
Author: Dinesh Maheshwari
Bench: Vik"
M_S_Alpine_Housing_Development_vs_Ashok_S_Dhariwal_on_19_January_2023_1.PDF,ok,11,True,"M/S Alpine Housing Development ... vs Ashok S Dhariwal on 19
January, 2023
Author: M.R. Shah
Bench: "
M_S_Asian_Avenues_Pvt_Ltd_vs_Sri_Syed_Shoukat_Hussain_on_28_April_2023_1.PDF,ok,3,True,"M/S Asian Avenues Pvt Ltd vs Sri Syed Shoukat Hussain on 28
April, 2023
Author: Abhay S. Oka
Bench: "
M_S_B_And_T_Ag_vs_Ministry_Of_Defence_on_18_May_2023_1.PDF,ok,27,True,"M/S B And T Ag vs Ministry Of Defence on 18 May, 2023
Author: Dhananjaya Y. Chandrachud
Bench: Dhana"
M_S_Bls_Infrastructure_Ltd_vs_M_S_Rajwant_Singh_on_1_March_2023_1.PDF,ok,5,True,"M/S. Bls Infrastructure Ltd. vs M/S. Rajwant Singh on 1 March,
2023
Author: Sanjay Kishan Kaul
Bench"
M_S_Creative_Garments_Ltd_vs_Kashiram_Verma_on_16_March_2023_1.PDF,ok,6,True,"M/S Creative Garments Ltd. vs Kashiram Verma on 16 March,
2023
Author: Rajesh Bindal
Bench: Abhay S."
M_S_D_N_Singh_Through_Partner_vs_Commissioner_Of_Income_Tax_on_16_May_2023_1.PDF,ok,43,True,"M/S D. N. Singh Through Partner ... vs Commissioner Of Income
Tax on 16 May, 2023
Author: K.M. Josep"
M_S_Gas_Authority_Of_India_Ltd_Through_vs_M_S_Indian_Petrochem_Corp_Ltd_on_8_February_2023_1.PDF,ok,8,True,"M/S.Gas Authority Of India Ltd. Through ... vs M/S.Indian
Petrochem.Corp.Ltd. ... on 8 February, 202"
M_S_Glock_Asia_Pacific_Limited_vs_Union_Of_India_on_19_May_2023_1.PDF,ok,10,True,"M/S Glock Asia-Pacific Limited vs Union Of India on 19 May,
2023
Bench: Pamidighantam Sri Narasimha,"
M_S_Godrej_Sara_Lee_Ltd_vs_The_Excise_And_Taxation_Officer_Cum_on_1_February_2023_1.PDF,ok,12,True,"M/S. Godrej Sara Lee Ltd. vs The Excise And Taxation Officer
Cum ... on 1 February, 2023
Author: Dip"
M_S_Hindustan_Construction_Company_vs_M_S_National_Highways_Authority_Of_on_24_August_2023_1.PDF,ok,12,True,"M/S Hindustan Construction Company ... vs M/S National
Highways Authority Of ... on 24 August, 2023
"
M_S_Indian_Medicines_Pharmaceutical_vs_Kerala_Ayurvedic_Co_Operative_Society_on_3_January_2023_1.PDF,ok,16,True,"M/S Indian Medicines Pharmaceutical ... vs Kerala Ayurvedic Co
Operative Society ... on 3 January, 2"
M_S_Indian_Oil_Corporation_Limited_vs_V_B_R_Menon_on_14_March_2023_1.PDF,ok,19,True,"M/S Indian Oil Corporation Limited vs V.B.R Menon on 14 March,
2023
Author: A.S. Bopanna
Bench: Sudh"
M_S_Isnar_Aqua_Farms_vs_United_India_Insurance_Co_Ltd_on_8_August_2023_1.PDF,ok,6,True,"M/S. Isnar Aqua Farms vs United India Insurance Co. Ltd. on 8
August, 2023
Author: Sanjay Kumar
Benc"
M_S_Larsen_Air_Conditioning_And_vs_Union_Of_India_on_11_August_2023_1.PDF,ok,6,True,"M/S Larsen Air Conditioning And ... vs Union Of India on 11
August, 2023
Author: S. Ravindra Bhat
Be"
M_S_N_N_Global_Mercantile_Private_vs_M_S_Indo_Unique_Flame_Ltd_on_25_April_2023_1.PDF,ok,140,True,"M/S N.N. Global Mercantile Private ... vs M/S Indo Unique Flame
Ltd. on 25 April, 2023
Author: K.M. "
M_S_Rps_Infrastructure_Ltd_vs_Mukul_Kumar_on_11_September_2023_1.PDF,ok,6,True,"M/S Rps Infrastructure Ltd. vs Mukul Kumar on 11 September,
2023
Author: Sanjay Kishan Kaul
Bench: S"
M_S_Saraf_Exports_vs_Commissioner_Of_Income_Tax_Jaipur_Iii_on_10_April_2023_1.PDF,ok,16,True,"M/S. Saraf Exports vs Commissioner Of Income Tax, Jaipur - Iii
on 10 April, 2023
Author: M.R. Shah
B"
M_S_Shekhar_Resorts_Limited_Unit_vs_Union_Of_India_on_5_January_2023_1.PDF,ok,7,True,"M/S. Shekhar Resorts Limited (Unit ... vs Union Of India on 5
January, 2023
Author: M.R. Shah
Bench:"
M_S_Shree_Vishnu_Constructions_vs_The_Engineer_In_Chief_Military_on_9_May_2023_1.PDF,ok,16,True,"M/S Shree Vishnu Constructions vs The Engineer In Chief
Military ... on 9 May, 2023
Author: M.R. Sha"
M_S_South_Indian_Bank_Ltd_vs_Naveen_Mathew_Philip_on_17_April_2023_1.PDF,ok,13,True,"M/S. South Indian Bank Ltd. vs Naveen Mathew Philip on 17
April, 2023
Author: M.M. Sundresh
Bench: M"
M_S_Suneja_Towers_Private_Limited_vs_Anita_Merchant_on_18_April_2023_1.PDF,ok,39,True,"M/S Suneja Towers Private Limited vs Anita Merchant on 18
April, 2023
Author: Dinesh Maheshwari
Benc"
M_S_Tata_Motors_Ltd_vs_The_Deputy_Commissioner_Of_Commercial_on_15_May_2023_1.PDF,ok,45,True,"M/S. Tata Motors Ltd. vs The Deputy Commissioner Of
Commercial ... on 15 May, 2023
Author: K.M. Jose"
M_S_Trinity_Infraventures_Ltd_vs_M_S_Murthy_on_15_June_2023_1.PDF,ok,70,True,"M/S. Trinity Infraventures Ltd. vs M. S. Murthy on 15 June, 2023
Author: V. Ramasubramanian
Bench: P"
M_S_Universal_Sompo_General_Insurance_vs_Suresh_Chand_Jain_on_26_July_2023_1.PDF,ok,12,True,"M/S Universal Sompo General Insurance ... vs Suresh Chand
Jain on 26 July, 2023
2023 INSC 649       "
M_S_Us_Technologies_International_Pvt_vs_The_Commissioner_Of_Income_Tax_on_10_April_2023_1.PDF,ok,8,True,"M/S Us Technologies International Pvt. ... vs The Commissioner
Of Income Tax on 10 April, 2023
Autho"
M_S_Vistra_Itcl_India_Limited_vs_Dinkar_Venkatasubramanian_on_4_May_2023_1.PDF,ok,14,True,"M/S Vistra Itcl (India) Limited vs Dinkar Venkatasubramanian on
4 May, 2023
Author: M. R. Shah
Bench"
M_Suresh_Kumar_Reddy_vs_Canara_Bank_on_11_May_2023_1.PDF,ok,9,True,"M. Suresh Kumar Reddy vs Canara Bank on 11 May, 2023
Author: Abhay S. Oka
Bench: Rajesh Bindal, Abha"
Madhyamam_Broadcasting_Limited_vs_Union_Of_India_on_5_April_2023_1.PDF,ok,70,True,"Madhyamam Broadcasting Limited vs Union Of India on 5 April,
2023
Bench: Hima Kohli, Dhananjaya Y Ch"
Maghavendra_Pratap_Singh_Pankaj_Singh_vs_The_State_Of_Chhattisgarh_on_24_April_2023_1.PDF,ok,11,True,"Maghavendra Pratap Singh @ Pankaj Singh vs The State Of
Chhattisgarh on 24 April, 2023
Author: Sanja"
Magic_Eye_Developers_Pvt_Ltd_vs_M_S_Green_Edge_Infrastructure_Pvt_on_12_May_2023_1.PDF,ok,5,True,"Magic Eye Developers Pvt. Ltd. vs M/S. Green Edge
Infrastructure Pvt. ... on 12 May, 2023
Author: M."
Mah_Adiwasi_Thakur_Jamat_Swarakshan_vs_The_State_Of_Maharashtra_on_24_March_2023_1.PDF,ok,20,True,"Mah.Adiwasi Thakur Jamat Swarakshan ... vs The State Of
Maharashtra on 24 March, 2023
Author: Abhay "
Maharashtra_State_Electricity_vs_Adani_Power_Maharashtra_Limited_on_3_March_2023_1.PDF,ok,47,True,"Maharashtra State Electricity ... vs Adani Power Maharashtra
Limited on 3 March, 2023
Author: B.R. G"
Mahmood_Ali_vs_State_Of_U_P_on_8_August_2023_1.PDF,ok,10,True,"Mahmood Ali vs State Of U.P. on 8 August, 2023
Author: B.R. Gavai
Bench: B.R. Gavai
2023 INSC 684   "
Malik_Mazhar_Sultan_vs_U_P_Public_Service_Commission_Through_on_26_September_2023_1.PDF,ok,9,True,"Malik Mazhar Sultan vs U.P. Public Service Commission
Through ... on 26 September, 2023
Author: Dhan"
Mamta_Devi_vs_The_Reliance_General_Insurance_Co_Ltd_on_19_May_2023_1.PDF,ok,4,True,"Mamta Devi vs The Reliance General Insurance Co. Ltd. on 19
May, 2023
Author: Aravind Kumar
Bench: A"
Mangilal_vs_The_State_Of_Madhya_Pradesh_on_12_July_2023_1.PDF,ok,11,True,"Mangilal vs The State Of Madhya Pradesh on 12 July, 2023
Author: M.M. Sundresh
Bench: M. M. Sundresh"
Manik_Majumder_vs_Dipak_Kumar_Saha_D_Thr_Lrs_on_13_January_2023_1.PDF,ok,30,True,"Manik Majumder vs Dipak Kumar Saha (D) Thr. Lrs. on 13
January, 2023
Author: M.R. Shah
Bench: B.V. N"
Manish_Sisodia_vs_Central_Bureau_Of_Investigation_on_30_October_2023_1.PDF,ok,21,True,"Manish Sisodia vs Central Bureau Of Investigation on 30
October, 2023
2023 INSC 956                 "
Mansarovar_Commercial_Pvt_Ltd_vs_Commissioner_Of_Income_Tax_Delhi_on_10_April_2023_1.PDF,ok,29,True,"Mansarovar Commercial Pvt. Ltd. vs Commissioner Of Income
Tax Delhi on 10 April, 2023
Author: M.R. S"
Manubhai_Sendhabhai_Bharwad_vs_Oil_And_Natural_Gas_Corporation_Ltd_on_20_January_2023_1.PDF,ok,6,True,"Manubhai Sendhabhai Bharwad vs Oil And Natural Gas
Corporation Ltd. on 20 January, 2023
Author: M.R."
Mathew_Alexander_vs_Mohammed_Shafi_on_13_July_2023_1.PDF,ok,4,True,"Mathew Alexander vs Mohammed Shafi on 13 July, 2023
Author: B.V. Nagarathna
Bench: Prashant Kumar Mi"
Mathura_Vrindavan_Development_vs_Rajesh_Sharma_on_28_April_2023_1.PDF,ok,11,True,"Mathura Vrindavan Development ... vs Rajesh Sharma on 28
April, 2023
Author: M.R. Shah
Bench: C.T. R"
Md_Asfak_Alam_vs_The_State_Of_Jharkhand_on_31_July_2023_1.PDF,ok,8,True,"Md. Asfak Alam vs The State Of Jharkhand on 31 July, 2023
Author: S. Ravindra Bhat
Bench: Aravind Ku"
Meenu_Prakash_Bhantu_vs_The_State_Of_Uttar_Pradesh_on_16_March_2023_1.PDF,ok,4,True,"Meenu Prakash Bhantu vs The State Of Uttar Pradesh on 16
March, 2023
Author: Rajesh Bindal
Bench: Ab"
Mina_Pun_vs_State_Of_Uttar_Pradesh_on_22_August_2023_1.PDF,ok,3,True,"Mina Pun vs State Of Uttar Pradesh on 22 August, 2023
Author: Abhay S. Oka
Bench: Pankaj Mithal, Abh"
Modi_Rubber_Ltd_vs_Continental_Carbon_India_Ltd_on_17_March_2023_1.PDF,ok,27,True,"Modi Rubber Ltd. vs Continental Carbon India Ltd. on 17 March,
2023
Author: M.R. Shah
Bench: Sudhans"
Mohammad_Wajid_vs_State_Of_U_P_on_8_August_2023_1.PDF,ok,22,True,"Mohammad Wajid vs State Of U.P. on 8 August, 2023
Author: B.R. Gavai
Bench: B.R. Gavai
 2023 INSC 68"
Mohd_Naushad_vs_State_Of_Govt_Nct_Delhi_on_6_July_2023_1.PDF,ok,88,True,"Mohd Naushad vs State Of (Govt. Nct, Delhi) on 6 July, 2023
Author: Sanjay Karol
Bench: Sanjay Karol"
Mohinder_Singh_D_Thr_Lrs_vs_Narain_Singh_on_14_March_2023_1.PDF,ok,12,True,"Mohinder Singh (D) Thr. Lrs . vs Narain Singh . on 14 March,
2023
Author: Ajay Rastogi
Bench: Bela M"
Moser_Baer_Karamchari_Union_Thr_vs_Union_Of_India_on_2_May_2023_1.PDF,ok,34,True,"Moser Baer Karamchari Union Thr. ... vs Union Of India on 2
May, 2023
Author: M.R. Shah
Bench: M.R. "
Mukesh_Singh_vs_The_State_Nct_Of_Delhi_on_24_August_2023_1.PDF,ok,34,True,"Mukesh Singh vs The State (Nct Of Delhi) on 24 August, 2023
Author: M.M. Sundresh
Bench: M.M. Sundre"
Mukul_Agrawal_vs_The_State_Of_Uttar_Pradesh_on_26_April_2023_1.PDF,ok,3,True,"Mukul Agrawal vs The State Of Uttar Pradesh on 26 April, 2023
Author: Krishna Murari
Bench: Krishna "
Munilakshmi_vs_Narendra_Babu_on_20_October_2023_1.PDF,ok,9,True,"Munilakshmi vs Narendra Babu on 20 October, 2023
Author: Surya Kant
Bench: Dipankar Datta, Surya Kan"
Munna_Pandey_vs_State_Of_Bihar_on_4_September_2023_1.PDF,ok,37,True,"Munna Pandey vs State Of Bihar on 4 September, 2023
Bench: Prashant Kumar Mishra, B.R. Gavai
2023INS"
Naim_Ahamed_vs_State_Nct_Of_Delhi_on_30_January_2023_1.PDF,ok,12,True,"Naim Ahamed vs State (Nct Of Delhi) on 30 January, 2023
Author: Bela M. Trivedi
Bench: Bela M. Trive"
Nand_Lal_vs_The_State_Of_Chhattisgarh_on_14_March_2023_1.PDF,ok,10,True,"Nand Lal vs The State Of Chhattisgarh on 14 March, 2023
Author: B.R. Gavai
Bench: Sanjay Karol, Vikr"
Narendrasinh_Keshubhai_Zala_vs_State_Of_Gujarat_on_16_March_2023_1.PDF,ok,6,True,"Narendrasinh Keshubhai Zala vs State Of Gujarat on 16 March,
2023
Author: Sanjay Karol
Bench: Sanjay"
Naresh_Nehru_vs_The_State_Of_Haryana_on_9_October_2023_1.PDF,ok,10,True,"Naresh @ Nehru vs The State Of Haryana on 9 October, 2023
Author: Aravind Kumar
Bench: Aravind Kumar"
National_Insurance_Co_Ltd_vs_Harsolia_Motors_on_13_April_2023_1.PDF,ok,18,True,"National Insurance Co. Ltd. vs Harsolia Motors on 13 April, 2023
Author: Ajay Rastogi
Bench: Ajay Ra"
Nhpc_Ltd_vs_The_State_Of_Himachal_Pradesh_Secretary_on_6_September_2023_1.PDF,ok,35,True,"Nhpc Ltd vs The State Of Himachal Pradesh Secretary on 6
September, 2023
Author: B.V. Nagarathna
Ben"
Nikhil_Chandra_Mondal_vs_State_Of_West_Bengal_on_3_March_2023_1.PDF,ok,6,True,"Nikhil Chandra Mondal vs State Of West Bengal on 3 March,
2023
Author: B.R. Gavai
Bench: Sanjay Karo"
Niranjan_Das_Niru_Das_Mahanto_vs_The_State_Of_West_Bengal_on_29_August_2023_1.PDF,ok,3,True,"Niranjan Das @ Niru Das @ Mahanto vs The State Of West
Bengal on 29 August, 2023
Author: Abhay S.Oka"
Nirmala_Devi_vs_The_State_Of_Himachal_Pradesh_on_1_August_2023_1.PDF,ok,4,True,"Nirmala Devi vs The State Of Himachal Pradesh on 1 August,
2023
Author: B.R. Gavai
Bench: B.R. Gavai"
North_Delhi_Municipal_Corporation_vs_Ram_Chnader_Singh_on_9_February_2023_1.PDF,ok,6,True,"North Delhi Municipal Corporation ... vs Ram Chnader Singh on
9 February, 2023
Author: M.R. Shah
Ben"
Ntpc_Ltd_vs_M_S_Spml_Infra_Ltd_on_10_April_2023_1.PDF,ok,15,True,"Ntpc Ltd. vs M/S Spml Infra Ltd. on 10 April, 2023
Author: Pamidighantam Sri Narasimha
Bench: Pamidi"
Office_Of_The_Odisha_Lokayukta_vs_Pradeep_Kumar_Panigrahi_on_23_February_2023_1.PDF,ok,14,True,"Office Of The Odisha Lokayukta vs Pradeep Kumar Panigrahi on
23 February, 2023
Author: Ajay Rastogi
"
Om_Prakash_Ahuja_vs_Reliance_General_Insurance_Co_Ltd_on_4_July_2023_1.PDF,ok,8,True,"Om Prakash Ahuja vs Reliance General Insurance Co. Ltd on 4
July, 2023
Author: Rajesh Bindal
Bench: "
Omprakash_Sahni_vs_Jai_Shankar_Chaudhary_And_Anr_Etc_on_2_May_2023_1.PDF,ok,15,True,"Omprakash Sahni vs Jai Shankar Chaudhary And Anr. Etc. on 2
May, 2023
Author: M.R. Shah
Bench: M.R. "
Orissa_Administrative_Tribunal_Bar_vs_Union_Of_India_on_21_March_2023_1.PDF,ok,41,True,"Orissa Administrative Tribunal Bar ... vs Union Of India on 21
March, 2023
Bench: Hima Kohli, Dhanan"
P_Shyamala_vs_Gundlur_Masthan_on_24_February_2023_1.PDF,ok,7,True,"P. Shyamala vs Gundlur Masthan on 24 February, 2023
Author: M.R. Shah
Bench: C.T. Ravikumar, M.R. Sh"
P_V_Nidhish_vs_Kerala_State_Wakf_Board_on_28_April_2023_1.PDF,ok,11,True,"P.V. Nidhish vs Kerala State Wakf Board on 28 April, 2023
Author: S. Ravindra Bhat
Bench: Dipankar D"
P_Yuvaprakash_vs_State_Rep_By_Inspector_Of_Police_on_18_July_2023_1.PDF,ok,10,True,"P. Yuvaprakash vs State Rep. By Inspector Of Police on 18 July,
2023
Author: S. Ravindra Bhat
Bench:"
Pacl_vs_C_B_I_on_5_September_2023_1.PDF,ok,3,True,"Pacl vs C.B.I. on 5 September, 2023
Author: M.M. Sundresh
Bench: M. M. Sundresh, A. S. Bopanna
2023I"
Pancham_Lal_Pandey_vs_Neeraj_Kumar_Mishra_on_15_February_2023_1.PDF,ok,4,True,"Pancham Lal Pandey vs Neeraj Kumar Mishra on 15 February,
2023
Author: Pankaj Mithal
Bench: Pankaj M"
Pankaj_Bansal_vs_Union_Of_India_on_3_October_2023_1.PDF,ok,17,True,"Pankaj Bansal vs Union Of India on 3 October, 2023
Author: Sanjay Kumar
Bench: Sanjay Kumar, A.S. Bo"
Paranagouda_vs_The_State_Of_Karnataka_on_19_October_2023_1.PDF,ok,17,True,"Paranagouda vs The State Of Karnataka on 19 October, 2023
Author: Aravind Kumar
Bench: Aravind Kumar"
Paschimanchal_Vidyut_Vitran_Nigam_Ltd_vs_Raman_Ispat_Private_Limited_on_17_July_2023_1.PDF,ok,29,True,"Paschimanchal Vidyut Vitran Nigam Ltd. vs Raman Ispat Private
Limited on 17 July, 2023
Author: S. Ra"
Pawan_Kumar_Chourasia_vs_The_State_Of_Bihar_on_14_March_2023_1.PDF,ok,4,True,"Pawan Kumar Chourasia vs The State Of Bihar on 14 March,
2023
Author: Abhay S. Oka
Bench: Rajesh Bin"
Peethambaran_vs_The_State_Of_Kerala_on_3_May_2023_1.PDF,ok,8,True,"Peethambaran vs The State Of Kerala on 3 May, 2023
Author: Sanjay Karol
Bench: B.R. Gavai, Vikram Na"
Pesala_Nookaraju_vs_The_Government_Of_Andhra_Pradesh_on_16_August_2023_1.PDF,ok,42,True,"Pesala Nookaraju vs The Government Of Andhra Pradesh on 16
August, 2023
Author: M.M. Sundresh
Bench:"
Pinak_Pani_Mohanty_vs_Union_Of_India_on_29_March_2023_1.PDF,ok,3,True,"Pinak Pani Mohanty vs Union Of India on 29 March, 2023
Author: M.R. Shah
Bench: C.T. Ravikumar, M.R."
Pr_Commissioner_Of_Income_Tax_Central_3_vs_Abhisar_Buildwell_P_Ltd_on_24_April_2023_1.PDF,ok,28,True,"Pr. Commissioner Of Income Tax Central 3 vs Abhisar Buildwell
P. Ltd. on 24 April, 2023
Author: M.R."
Pr_Commissioner_Of_Income_Tax_vs_Servants_Of_People_Society_on_31_January_2023_1.PDF,ok,5,True,"Pr. Commissioner Of Income Tax ... vs Servants Of People
Society on 31 January, 2023
Author: S. Ravi"
Pradeep_Kumar_vs_The_State_Of_Chhattisgarh_on_16_March_2023_1.PDF,ok,8,True,"Pradeep Kumar vs The State Of Chhattisgarh on 16 March, 2023
Author: Sanjay Karol
Bench: B.R. Gavai,"
Prakasan_M_P_vs_State_Of_Kerala_on_25_August_2023_1.PDF,ok,8,True,"Prakasan M.P.. vs State Of Kerala . on 25 August, 2023
Author: Hima Kohli
Bench: Rajesh Bindal, Hima"
Prakash_Nayi_Sen_vs_The_State_Of_Goa_on_12_January_2023_1.PDF,ok,13,True,"Prakash Nayi @ Sen vs The State Of Goa on 12 January, 2023
Author: M. M. Sundresh
Bench: M.M. Sundre"
Prakash_Nishad_Kewat_Zinak_Nishad_vs_The_State_Of_Maharashtra_on_19_May_2023_1.PDF,ok,20,True,"Prakash Nishad @ Kewat Zinak Nishad vs The State Of
Maharashtra on 19 May, 2023
Author: Sanjay Karol"
Pramod_Singla_vs_Union_Of_India_on_10_April_2023_1.PDF,ok,15,True,"Pramod Singla vs Union Of India on 10 April, 2023
Author: Krishna Murari
Bench: V. Ramasubramanian, "
Prasanta_Kumar_Sahoo_vs_Charulata_Sahu_on_29_March_2023_1.PDF,ok,44,True,"Prasanta Kumar Sahoo vs Charulata Sahu . on 29 March, 2023
Author: A.S. Bopanna
Bench: A.S. Bopanna
"
Pratibha_Manchanda_vs_The_State_Of_Haryana_on_7_July_2023_1.PDF,ok,9,True,"Pratibha Manchanda vs The State Of Haryana on 7 July, 2023
Author: Surya Kant
Bench: C.T. Ravikumar,"
Prem_Kishore_vs_Brahm_Prakash_on_29_March_2023_1.PDF,ok,21,True,"Prem Kishore . vs Brahm Prakash . on 29 March, 2023
Author: Sudhanshu Dhulia
Bench: Sudhanshu Dhulia"
Prem_Singh_vs_State_Of_Nct_Delhi_on_2_January_2023_1.PDF,ok,37,True,"Prem Singh vs State Of Nct Delhi on 2 January, 2023
Author: Dinesh Maheshwari
Bench: Sudhanshu Dhuli"
